OTU,MFD004-1-F1,MFD004-1-F2,MFD004-1-F3,MFD004-1-S1,MFD004-1-S2,MFD004-1-S3,MFD004-2-F1,MFD004-2-F2,MFD004-2-F3,MFD004-2-S1,MFD004-2-S2,MFD004-2-S3,MFD004-3-F1,MFD004-3-F2,MFD004-3-F3,MFD004-3-S1,MFD004-3-S2,MFD004-3-S3,MFD004-4-F1,MFD004-4-F2,MFD004-4-F3,MFD004-4-S1,MFD004-4-S2,MFD004-5-F1,MFD004-5-F2,MFD004-5-F3,MFD004-5-S1,MFD004-5-S2,MFD004-5-S3,MFD004-PCR-NEG-S,MFD004-PCR-POS-F,MFD004-PCR-POS-S,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_110,0,2,0,0,0,2,0,4,12,0,0,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,denovo_f_55177,denovo_g_56010,denovo_s_56341
OTU_111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,denovo_f_55177,denovo_g_56010,denovo_s_57891
OTU_112,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,denovo_f_55177,denovo_g_56010,denovo_s_58224
OTU_113,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,denovo_f_55177,denovo_g_56010,denovo_s_58267
OTU_114,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,denovo_f_55177,denovo_g_56010,denovo_s_58592
OTU_115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,denovo_f_55177,denovo_g_56010,denovo_s_60151
OTU_116,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,denovo_f_55177,denovo_g_56010,denovo_s_60259
OTU_117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,denovo_s_56386
OTU_118,520,407,367,711,541,742,699,968,1103,312,468,361,391,263,426,514,799,483,316,218,367,382,355,1935,2398,1526,1398,2042,1510,0,782,1294,Bacteria,,,,,,
OTU_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Abditibacteriota,,,,,
OTU_120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Abditibacteriota,Abditibacteria,,,,
OTU_121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,
OTU_122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,Bacteria,Abditibacteriota,Abditibacteria,Abditibacteriales,Abditibacteriaceae,Abditibacterium,denovo_s_72726
OTU_123,23,28,25,62,37,56,46,47,60,16,24,13,23,8,31,26,67,43,8,6,15,9,20,31,34,18,24,24,13,0,8,7,Bacteria,Acidobacteriota,,,,,
OTU_124,29,19,22,41,36,81,22,37,41,10,7,23,13,14,26,37,58,36,8,0,2,7,4,4,4,2,0,2,2,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,,,,
OTU_125,38,35,27,72,56,73,19,39,31,27,17,19,32,13,21,31,51,42,3,5,9,0,2,0,2,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,,,
OTU_126,68,50,24,101,61,116,87,95,108,52,44,51,33,28,56,53,107,51,6,0,0,3,2,0,8,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,,
OTU_127,0,0,0,2,0,0,2,2,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidicapsa,
OTU_128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidicapsa,Acidicapsa_borealis
OTU_129,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidicapsa,denovo_s_30546
OTU_130,4,2,0,6,2,12,34,72,55,18,30,33,8,14,12,10,30,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidipila-Silvibacterium,
OTU_131,0,0,0,0,0,0,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidipila-Silvibacterium,denovo_s_109801
OTU_132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidipila-Silvibacterium,denovo_s_109861
OTU_133,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidipila-Silvibacterium,denovo_s_150742
OTU_134,2,0,0,0,0,2,0,2,8,2,2,2,0,2,4,2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidipila-Silvibacterium,denovo_s_173781
OTU_135,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidipila-Silvibacterium,denovo_s_21053
OTU_136,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidipila-Silvibacterium,denovo_s_31313
OTU_137,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidipila-Silvibacterium,denovo_s_44189
OTU_138,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidipila-Silvibacterium,denovo_s_87328
OTU_139,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidipila-Silvibacterium,denovo_s_93335
OTU_140,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidipila-Silvibacterium,denovo_s_93352
OTU_141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Acidipila-Silvibacterium,denovo_s_97382
OTU_142,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_111872,
OTU_143,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_111872,denovo_s_111872
OTU_144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_12116,denovo_s_14402
OTU_145,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_3422,
OTU_146,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_3422,denovo_s_89083
OTU_147,0,0,0,0,4,4,0,4,10,7,6,4,8,4,10,6,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_41658,
OTU_148,0,0,0,0,0,0,2,0,0,0,0,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_41658,denovo_s_100644
OTU_149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_41658,denovo_s_92918
OTU_150,2,8,2,6,2,8,2,6,4,2,4,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_835,
OTU_151,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_835,denovo_s_100271
OTU_152,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_835,denovo_s_122197
OTU_153,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_835,denovo_s_149868
OTU_154,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_835,denovo_s_51051
OTU_155,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_835,denovo_s_89839
OTU_156,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,denovo_g_835,denovo_s_97467
OTU_157,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Edaphobacter,
OTU_158,8,2,2,0,0,4,6,16,18,8,13,2,10,4,16,10,12,10,2,2,2,0,2,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Granulicella,
OTU_159,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Granulicella,denovo_s_103659
OTU_160,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Granulicella,denovo_s_136794
OTU_161,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Granulicella,denovo_s_14416
OTU_162,45,34,36,80,47,77,26,34,44,15,21,19,14,16,34,18,44,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,
OTU_163,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_100289
OTU_164,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_100507
OTU_165,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_102189
OTU_166,6,4,4,2,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_102915
OTU_167,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_108526
OTU_168,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_111901
OTU_169,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_111937
OTU_170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_122154
OTU_171,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_149870
OTU_172,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_162639
OTU_173,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_20536
OTU_174,0,0,2,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_44034
OTU_175,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_46781
OTU_176,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_64626
OTU_177,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_65095
OTU_178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_835
OTU_179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_84955
OTU_180,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_89699
OTU_181,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_Subgroup_1,Occallatibacter,denovo_s_96962
OTU_182,185,117,99,235,155,256,115,228,199,60,115,71,101,50,85,119,170,144,17,12,35,12,22,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,,
OTU_183,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_108708,
OTU_184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_108708,denovo_s_119753
OTU_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_112051,
OTU_186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_112051,denovo_s_112051
OTU_187,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_112051,denovo_s_174981
OTU_188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_112078,denovo_s_112078
OTU_189,35,30,32,36,45,33,85,92,94,38,53,47,42,45,63,51,90,44,2,0,2,0,4,0,2,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_13941,
OTU_190,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_13941,denovo_s_100710
OTU_191,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_13941,denovo_s_116414
OTU_192,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_13941,denovo_s_128679
OTU_193,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_13941,denovo_s_144719
OTU_194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_13941,denovo_s_15780
OTU_195,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_13941,denovo_s_22052
OTU_196,2,0,4,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_13941,denovo_s_44414
OTU_197,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_13941,denovo_s_47889
OTU_198,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_13941,denovo_s_84776
OTU_199,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_13941,denovo_s_93354
OTU_200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_13941,denovo_s_96961
OTU_201,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_139418,denovo_s_139418
OTU_202,30,44,20,44,43,67,69,88,97,35,68,40,52,22,32,58,85,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_14432,
OTU_203,0,0,0,0,0,0,2,4,2,0,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_14432,denovo_s_109823
OTU_204,0,2,2,2,0,0,8,14,16,8,0,8,0,0,1,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_14432,denovo_s_14432
OTU_205,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_14432,denovo_s_173657
OTU_206,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_14432,denovo_s_175127
OTU_207,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_14432,denovo_s_88162
OTU_208,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_14432,denovo_s_97200
OTU_209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_155016,
OTU_210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_19340,
OTU_211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_30461,denovo_s_30461
OTU_212,14,19,12,13,15,18,12,6,12,4,2,3,14,13,14,18,32,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,denovo_f_835,denovo_g_3378,
